id_area_verde,nombre,categoria_fuente,subcategoria_fuente,tipo_analitico,usar_cobertura_verde,usar_oferta_recreativa,revision_manual,motivo_criterio,area_m2,area_ha
AV001204,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,896.45,0.0896
AV001205,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,294.5,0.0295
AV001206,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,6156.81,0.6157
AV001207,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,354.14,0.0354
AV001208,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,4300.27,0.43
AV001209,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1123.51,0.1124
AV001210,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1773.53,0.1774
AV001211,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,851.88,0.0852
AV001212,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1239.89,0.124
AV001213,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,16357.13,1.6357
AV001214,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,21276.68,2.1277
AV001215,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,128.92,0.0129
AV001216,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,2473.86,0.2474
AV001217,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,307.34,0.0307
AV001218,CAMELLON AV. CANAL DE MIRAMONTES,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,24808.71,2.4809
AV001219,CAMELLON AV. DE LAS TORRES O FEDERACION MEXICANA,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,4681.96,0.4682
AV001220,PARQUE AMSA,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1281.07,0.1281
AV001221,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1888.61,0.1889
AV001222,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1606.64,0.1607
AV001223,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1960.6,0.1961
AV001224,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2149.13,0.2149
AV001225,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,922.51,0.0923
AV001226,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,290.88,0.0291
AV001227,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1330.81,0.1331
AV001228,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1533.41,0.1533
AV001229,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1821.82,0.1822
AV001230,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,530.13,0.053
AV001231,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,621.71,0.0622
AV001232,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1585.72,0.1586
AV001233,CAMELLON AV. DE LAS TORRES O FEDERACION MEXICANA,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2625.37,0.2625
AV001234,PARQUE HDA. SAN JUAN,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,17863.31,1.7863
AV001235,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,3040.46,0.304
AV001236,PARQUE CHIMALI,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,8172.06,0.8172
AV001237,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,6370.58,0.6371
AV001238,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,5571.63,0.5572
AV001239,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,5602.97,0.5603
AV001240,PARQUE HDA. SAN JUAN,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,19329.62,1.933
AV001241,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,430.66,0.0431
AV001242,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,479.5,0.0479
AV001243,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,124.56,0.0125
AV001244,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,209.56,0.021
AV001245,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,708.62,0.0709
AV001246,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,436.21,0.0436
AV001247,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,201.9,0.0202
AV001248,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,209.37,0.0209
AV001249,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,465.48,0.0465
AV001250,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,965.96,0.0966
AV001251,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,645.26,0.0645
AV001252,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,484.07,0.0484
AV001253,CAMELLON AV. CANAL DE MIRAMONTES,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,39.17,0.0039
AV001254,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,473.55,0.0474
AV001255,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,253.79,0.0254
AV001256,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,137.8,0.0138
AV001257,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,598.7,0.0599
AV001258,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1298.69,0.1299
AV001259,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,293.41,0.0293
AV001260,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,113.93,0.0114
AV001261,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,107.62,0.0108
AV001262,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,147.82,0.0148
AV001263,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,156.61,0.0157
AV001264,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,558.17,0.0558
AV001265,CAMELLON AV. DIVISION DEL NORTE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,238.67,0.0239
AV001266,CAMELLON AV. DIVISION DEL NORTE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,438.4,0.0438
AV001267,CAMELLON AV. DIVISION DEL NORTE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,614.85,0.0615
AV001268,CAMELLON AV. DIVISION DEL NORTE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,137.77,0.0138
AV001269,CAMELLON AV. DIVISION DEL NORTE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,458.22,0.0458
